,ID,POZO,E_Brent,VPN_incremental_porta,VPN_Total_porta,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
273,273,CA201,45,-373.9311,-373.9311,-373.9311,-373.9311,0.0,525,0,2.4008,0.0,0.006342884239213122,0.006342884239213122,0.0,0.006342884239213122,0.006342884239213122,2044.0,2044.0,0.3331,0.3331,72.8375,72.8375,1.7430233115367295,500.56785935393594,0.0,128.37980376642085,0.0,1.7430233115367295,500.56785935393594,0.0,128.37980376642085,0.0
274,274,CA201,50,-373.9311,-373.9311,-350.6739,-350.6739,0.0,525,0,2.4008,0.0,0.006342884239213122,0.006342884239213122,0.0,0.006342884239213122,0.006342884239213122,2044.0,2044.0,0.3331,0.3331,72.8375,72.8375,1.7430233115367295,500.56785935393594,0.0,128.37980376642085,0.0,1.7430233115367295,500.56785935393594,0.0,151.63701459367098,0.0
275,275,CA201,55,-373.9311,-373.9311,-327.4167,-327.4167,0.0,525,0,2.4008,0.0,0.006342884239213122,0.006342884239213122,0.0,0.006342884239213122,0.006342884239213122,2044.0,2044.0,0.3331,0.3331,72.8375,72.8375,1.7430233115367295,500.56785935393594,0.0,128.37980376642085,0.0,1.7430233115367295,500.56785935393594,0.0,174.8942254209211,0.0
276,276,CA201,60,-373.9311,-373.9311,-304.1594,-304.1594,0.0,525,0,2.4008,0.0,0.006342884239213122,0.006342884239213122,0.0,0.006342884239213122,0.006342884239213122,2044.0,2044.0,0.3331,0.3331,72.8375,72.8375,1.7430233115367295,500.56785935393594,0.0,128.37980376642085,0.0,1.7430233115367295,500.56785935393594,0.0,198.15143624817128,0.0
277,277,CA201,65,-373.9311,-373.9311,-280.9022,-280.9022,0.0,525,0,2.4008,0.0,0.006342884239213122,0.006342884239213122,0.0,0.006342884239213122,0.006342884239213122,2044.0,2044.0,0.3331,0.3331,72.8375,72.8375,1.7430233115367295,500.56785935393594,0.0,128.37980376642085,0.0,1.7430233115367295,500.56785935393594,0.0,221.40864707542138,0.0
278,278,CA201,70,-373.9311,-373.9311,-257.645,-257.645,0.0,525,0,2.4008,0.0,0.006342884239213122,0.006342884239213122,0.0,0.006342884239213122,0.006342884239213122,2044.0,2044.0,0.3331,0.3331,72.8375,72.8375,1.7430233115367295,500.56785935393594,0.0,128.37980376642085,0.0,1.7430233115367295,500.56785935393594,0.0,244.6658579026716,0.0
279,279,CA201,75,-373.9311,-373.9311,-234.3878,-234.3878,0.0,525,0,2.4008,0.0,0.006342884239213122,0.006342884239213122,0.0,0.006342884239213122,0.006342884239213122,2044.0,2044.0,0.3331,0.3331,72.8375,72.8375,1.7430233115367295,500.56785935393594,0.0,128.37980376642085,0.0,1.7430233115367295,500.56785935393594,0.0,267.9230687299218,0.0
280,280,CA191,45,2648.762,2648.762,2648.762,2648.762,4.87331948405831,844.111,0,49.8053,0.0,0.284225378415205,0.284225378415205,0.0,0.284225378415205,0.284225378415205,2044.0,2044.0,0.1542,0.1542,2.6135,2.6135,29.333550126755206,804.8282596706861,1274.2601957057689,4757.183994464382,0.0,29.333550126755206,804.8282596706861,1274.2601957057689,4757.183994464382,0.0
281,281,CA191,50,2648.762,2648.762,3250.0904,3250.0904,5.943889291076132,844.111,0,49.8053,0.0,0.284225378415205,0.284225378415205,0.0,0.284225378415205,0.284225378415205,2044.0,2044.0,0.1542,0.1542,2.6135,2.6135,29.333550126755206,804.8282596706861,1274.2601957057689,4757.183994464382,0.0,29.333550126755206,804.8282596706861,1534.740441091979,5618.992689113725,0.0
282,282,CA191,55,2648.762,2648.762,3851.4189,3851.4189,7.014459098093951,844.111,0,49.8053,0.0,0.284225378415205,0.284225378415205,0.0,0.284225378415205,0.284225378415205,2044.0,2044.0,0.1542,0.1542,2.6135,2.6135,29.333550126755206,804.8282596706861,1274.2601957057689,4757.183994464382,0.0,29.333550126755206,804.8282596706861,1795.2206864781888,6480.801383763071,0.0
283,283,CA191,60,2648.762,2648.762,4452.7473,4452.7473,8.08502890511177,844.111,0,49.8053,0.0,0.284225378415205,0.284225378415205,0.0,0.284225378415205,0.284225378415205,2044.0,2044.0,0.1542,0.1542,2.6135,2.6135,29.333550126755206,804.8282596706861,1274.2601957057689,4757.183994464382,0.0,29.333550126755206,804.8282596706861,2055.7009318643986,7342.610078412413,0.0
284,284,CA191,65,2648.762,2648.762,5054.0758,5054.0758,9.155598712129589,844.111,0,49.8053,0.0,0.284225378415205,0.284225378415205,0.0,0.284225378415205,0.284225378415205,2044.0,2044.0,0.1542,0.1542,2.6135,2.6135,29.333550126755206,804.8282596706861,1274.2601957057689,4757.183994464382,0.0,29.333550126755206,804.8282596706861,2316.18117725061,8204.418773061758,0.0
285,285,CA191,70,2648.762,2648.762,5655.4042,5655.4042,10.226168519147409,844.111,0,49.8053,0.0,0.284225378415205,0.284225378415205,0.0,0.284225378415205,0.284225378415205,2044.0,2044.0,0.1542,0.1542,2.6135,2.6135,29.333550126755206,804.8282596706861,1274.2601957057689,4757.183994464382,0.0,29.333550126755206,804.8282596706861,2576.6614226368206,9066.227467711102,0.0
286,286,CA191,75,2648.762,2648.762,6256.7327,6256.7327,11.296738326165226,844.111,0,49.8053,0.0,0.284225378415205,0.284225378415205,0.0,0.284225378415205,0.284225378415205,2044.0,2044.0,0.1542,0.1542,2.6135,2.6135,29.333550126755206,804.8282596706861,1274.2601957057689,4757.183994464382,0.0,29.333550126755206,804.8282596706861,2837.1416680230304,9928.03616236045,0.0
287,287,CA166,45,335.5675,335.5675,335.5675,335.5675,1.3338039475076262,408.07,0,15.2207,0.0,0.04484084861368802,0.04484084861368802,0.0,0.04484084861368802,0.04484084861368802,2044.0,2044.0,0.2987,0.2987,8.0084,8.0084,11.192202347037968,389.0794787934488,183.28228466650015,919.1214167209531,0.0,11.192202347037968,389.0794787934488,183.28228466650015,919.1214167209531,0.0
288,288,CA166,50,335.5675,335.5675,451.6209,451.6209,1.7618438010530204,408.07,0,15.2207,0.0,0.04484084861368802,0.04484084861368802,0.0,0.04484084861368802,0.04484084861368802,2044.0,2044.0,0.2987,0.2987,8.0084,8.0084,11.192202347037968,389.0794787934488,183.28228466650015,919.1214167209531,0.0,11.192202347037968,389.0794787934488,233.7363763688161,1085.6289197501112,0.0
289,289,CA166,55,335.5675,335.5675,567.6743,567.6743,2.1898836545984137,408.07,0,15.2207,0.0,0.04484084861368802,0.04484084861368802,0.0,0.04484084861368802,0.04484084861368802,2044.0,2044.0,0.2987,0.2987,8.0084,8.0084,11.192202347037968,389.0794787934488,183.28228466650015,919.1214167209531,0.0,11.192202347037968,389.0794787934488,284.1904680711321,1252.1364227792697,0.0
290,290,CA166,60,335.5675,335.5675,683.7277,683.7277,2.617923508143807,408.07,0,15.2207,0.0,0.04484084861368802,0.04484084861368802,0.0,0.04484084861368802,0.04484084861368802,2044.0,2044.0,0.2987,0.2987,8.0084,8.0084,11.192202347037968,389.0794787934488,183.28228466650015,919.1214167209531,0.0,11.192202347037968,389.0794787934488,334.6445597734482,1418.6439258084276,0.0
291,291,CA166,65,335.5675,335.5675,799.7811,799.7811,3.0459633616892017,408.07,0,15.2207,0.0,0.04484084861368802,0.04484084861368802,0.0,0.04484084861368802,0.04484084861368802,2044.0,2044.0,0.2987,0.2987,8.0084,8.0084,11.192202347037968,389.0794787934488,183.28228466650015,919.1214167209531,0.0,11.192202347037968,389.0794787934488,385.09865147576403,1585.151428837586,0.0
292,292,CA166,70,335.5675,335.5675,915.8345,915.8345,3.474003215234596,408.07,0,15.2207,0.0,0.04484084861368802,0.04484084861368802,0.0,0.04484084861368802,0.04484084861368802,2044.0,2044.0,0.2987,0.2987,8.0084,8.0084,11.192202347037968,389.0794787934488,183.28228466650015,919.1214167209531,0.0,11.192202347037968,389.0794787934488,435.55274317808016,1751.6589318667448,0.0
293,293,CA166,75,335.5675,335.5675,1031.8879,1031.8879,3.9020430687799887,408.07,0,15.2207,0.0,0.04484084861368802,0.04484084861368802,0.0,0.04484084861368802,0.04484084861368802,2044.0,2044.0,0.2987,0.2987,8.0084,8.0084,11.192202347037968,389.0794787934488,183.28228466650015,919.1214167209531,0.0,11.192202347037968,389.0794787934488,486.00683488039607,1918.1664348959025,0.0
294,294,CA148,45,-465.79,-465.79,-465.79,-465.79,0.0,704.37,0,1.703,0.0,0.00973360139316791,0.00973360139316791,0.0,0.00973360139316791,0.00973360139316791,2044.0,2044.0,0.154,0.154,63.681,63.681,1.293146196122278,671.5904439869178,0.0,207.09354144998926,0.0,1.293146196122278,671.5904439869178,0.0,207.09354144998926,0.0
295,295,CA148,50,-465.79,-465.79,-428.2731,-428.2731,0.0,704.37,0,1.703,0.0,0.00973360139316791,0.00973360139316791,0.0,0.00973360139316791,0.00973360139316791,2044.0,2044.0,0.154,0.154,63.681,63.681,1.293146196122278,671.5904439869178,0.0,207.09354144998926,0.0,1.293146196122278,671.5904439869178,0.0,244.61048736484244,0.0
296,296,CA148,55,-465.79,-465.79,-390.7562,-390.7562,0.0,704.37,0,1.703,0.0,0.00973360139316791,0.00973360139316791,0.0,0.00973360139316791,0.00973360139316791,2044.0,2044.0,0.154,0.154,63.681,63.681,1.293146196122278,671.5904439869178,0.0,207.09354144998926,0.0,1.293146196122278,671.5904439869178,0.0,282.1274332796955,0.0
297,297,CA148,60,-465.79,-465.79,-353.2392,-353.2392,0.0,704.37,0,1.703,0.0,0.00973360139316791,0.00973360139316791,0.0,0.00973360139316791,0.00973360139316791,2044.0,2044.0,0.154,0.154,63.681,63.681,1.293146196122278,671.5904439869178,0.0,207.09354144998926,0.0,1.293146196122278,671.5904439869178,0.0,319.6443791945487,0.0
298,298,CA148,65,-465.79,-465.79,-315.7223,-315.7223,0.0,704.37,0,1.703,0.0,0.00973360139316791,0.00973360139316791,0.0,0.00973360139316791,0.00973360139316791,2044.0,2044.0,0.154,0.154,63.681,63.681,1.293146196122278,671.5904439869178,0.0,207.09354144998926,0.0,1.293146196122278,671.5904439869178,0.0,357.16132510940184,0.0
299,299,CA148,70,-465.79,-465.79,-278.2053,-278.2053,0.0,704.37,0,1.703,0.0,0.00973360139316791,0.00973360139316791,0.0,0.00973360139316791,0.00973360139316791,2044.0,2044.0,0.154,0.154,63.681,63.681,1.293146196122278,671.5904439869178,0.0,207.09354144998926,0.0,1.293146196122278,671.5904439869178,0.0,394.67827102425497,0.0
300,300,CA148,75,-465.79,-465.79,-240.6884,-240.6884,0.0,704.37,0,1.703,0.0,0.00973360139316791,0.00973360139316791,0.0,0.00973360139316791,0.00973360139316791,2044.0,2044.0,0.154,0.154,63.681,63.681,1.293146196122278,671.5904439869178,0.0,207.09354144998926,0.0,1.293146196122278,671.5904439869178,0.0,432.1952169391078,0.0
301,301,CA133,45,615.072,615.072,615.072,615.072,1.1828381875452736,856.092,0,36.9672,0.0,0.08998826688852796,0.08998826688852796,0.0,0.08998826688852796,0.08998826688852796,2044.0,2044.0,0.3615,0.3615,8.3718,8.3718,26.638997141158757,816.2516949524376,350.12398813966854,1808.0866531305394,0.0,26.638997141158757,816.2516949524376,350.12398813966854,1808.0866531305394,0.0
302,302,CA133,50,615.072,615.072,843.6058,843.6058,1.584249866362618,856.092,0,36.9672,0.0,0.08998826688852796,0.08998826688852796,0.0,0.08998826688852796,0.08998826688852796,2044.0,2044.0,0.3615,0.3615,8.3718,8.3718,26.638997141158757,816.2516949524376,350.12398813966854,1808.0866531305394,0.0,26.638997141158757,816.2516949524376,449.1421230403356,2135.6385830454924,0.0
303,303,CA133,55,615.072,615.072,1072.1396,1072.1396,1.985661545179962,856.092,0,36.9672,0.0,0.08998826688852796,0.08998826688852796,0.0,0.08998826688852796,0.08998826688852796,2044.0,2044.0,0.3615,0.3615,8.3718,8.3718,26.638997141158757,816.2516949524376,350.12398813966854,1808.0866531305394,0.0,26.638997141158757,816.2516949524376,548.1602579410028,2463.190512960445,0.0
304,304,CA133,60,615.072,615.072,1300.6734,1300.6734,2.387073223997307,856.092,0,36.9672,0.0,0.08998826688852796,0.08998826688852796,0.0,0.08998826688852796,0.08998826688852796,2044.0,2044.0,0.3615,0.3615,8.3718,8.3718,26.638997141158757,816.2516949524376,350.12398813966854,1808.0866531305394,0.0,26.638997141158757,816.2516949524376,647.1783928416694,2790.7424428753975,0.0
305,305,CA133,65,615.072,615.072,1529.2072,1529.2072,2.7884849028146514,856.092,0,36.9672,0.0,0.08998826688852796,0.08998826688852796,0.0,0.08998826688852796,0.08998826688852796,2044.0,2044.0,0.3615,0.3615,8.3718,8.3718,26.638997141158757,816.2516949524376,350.12398813966854,1808.0866531305394,0.0,26.638997141158757,816.2516949524376,746.1965277423365,3118.2943727903503,0.0
306,306,CA133,70,615.072,615.072,1757.7409,1757.7409,3.1898965816319946,856.092,0,36.9672,0.0,0.08998826688852796,0.08998826688852796,0.0,0.08998826688852796,0.08998826688852796,2044.0,2044.0,0.3615,0.3615,8.3718,8.3718,26.638997141158757,816.2516949524376,350.12398813966854,1808.0866531305394,0.0,26.638997141158757,816.2516949524376,845.2146626430036,3445.8463027053044,0.0
307,307,CA133,75,615.072,615.072,1986.2747,1986.2747,3.591308260449339,856.092,0,36.9672,0.0,0.08998826688852796,0.08998826688852796,0.0,0.08998826688852796,0.08998826688852796,2044.0,2044.0,0.3615,0.3615,8.3718,8.3718,26.638997141158757,816.2516949524376,350.12398813966854,1808.0866531305394,0.0,26.638997141158757,816.2516949524376,944.2327975436708,3773.3982326202567,0.0
